Tipo,Valor,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,SequenciaTipo,SequenciaValor,Attribute,qryNacional.X,Y,X
Composição Agregado,Two adults with three or more dependent children,IT,Italy,2024,36.4,7,16,Fim,23.1,907,36.4
Composição Agregado,Three or more adults,IT,Italy,2024,16.2,7,17,Inicio,23.1,906,23.1
Composição Agregado,Three or more adults,IT,Italy,2024,16.2,7,17,Fim,23.1,905,16.2
Composição Agregado,Three or more adults with dependent children,IT,Italy,2024,24.5,7,18,Inicio,23.1,904,23.1
Composição Agregado,Three or more adults with dependent children,IT,Italy,2024,24.5,7,18,Fim,23.1,903,24.5
Alojamento,"Owner, with mortgage or loan",IT,Italy,2024,12.7,8,1,Inicio,23.1,902,23.1
Alojamento,"Owner, with mortgage or loan",IT,Italy,2024,12.7,8,1,Fim,23.1,901,12.7
Alojamento,"Owner, no outstanding mortgage or housing loan",IT,Italy,2024,20.4,8,2,Inicio,23.1,900,23.1
Alojamento,"Owner, no outstanding mortgage or housing loan",IT,Italy,2024,20.4,8,2,Fim,23.1,899,20.4
Alojamento,"Tenant, rent at market price",IT,Italy,2024,34.9,8,3,Inicio,23.1,898,23.1
Alojamento,"Tenant, rent at market price",IT,Italy,2024,34.9,8,3,Fim,23.1,897,34.9
Alojamento,"Tenant, rent at reduced price or free",IT,Italy,2024,36.6,8,4,Inicio,23.1,896,23.1
Alojamento,"Tenant, rent at reduced price or free",IT,Italy,2024,36.6,8,4,Fim,23.1,895,36.6
Urbanização,Cities,IT,Italy,2024,23.7,9,1,Inicio,23.1,894,23.1
Urbanização,Cities,IT,Italy,2024,23.7,9,1,Fim,23.1,893,23.7
Urbanização,Towns and suburbs,IT,Italy,2024,22.8,9,2,Inicio,23.1,892,23.1
Urbanização,Towns and suburbs,IT,Italy,2024,22.8,9,2,Fim,23.1,891,22.8
Urbanização,Rural areas,IT,Italy,2024,22.3,9,3,Inicio,23.1,890,23.1
Urbanização,Rural areas,IT,Italy,2024,22.3,9,3,Fim,23.1,889,22.3
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",IT,Italy,2024,52.9,10,1,Inicio,23.1,888,23.1
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",IT,Italy,2024,52.9,10,1,Fim,23.1,887,52.9
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IT,Italy,2024,27.3,10,2,Inicio,23.1,886,23.1
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IT,Italy,2024,27.3,10,2,Fim,23.1,885,27.3
Escolaridade Pais,Tertiary education (levels 5-8),IT,Italy,2024,10.2,10,3,Inicio,23.1,884,23.1
Escolaridade Pais,Tertiary education (levels 5-8),IT,Italy,2024,10.2,10,3,Fim,23.1,883,10.2
Cidadania,Reporting country,IT,Italy,2024,21.1,11,1,Inicio,23.1,882,23.1
Cidadania,Reporting country,IT,Italy,2024,21.1,11,1,Fim,23.1,881,21.1
Cidadania,Foreign country,IT,Italy,2024,36.8,11,2,Inicio,23.1,880,23.1
Cidadania,Foreign country,IT,Italy,2024,36.8,11,2,Fim,23.1,879,36.8
Cidadania,EU27 countries (from 2020) except reporting country,IT,Italy,2024,36.3,11,3,Inicio,23.1,878,23.1
Cidadania,EU27 countries (from 2020) except reporting country,IT,Italy,2024,36.3,11,3,Fim,23.1,877,36.3
Cidadania,Non-EU27 countries (from 2020) nor reporting country,IT,Italy,2024,37,11,4,Inicio,23.1,876,23.1
Cidadania,Non-EU27 countries (from 2020) nor reporting country,IT,Italy,2024,37,11,4,Fim,23.1,875,37
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,IT,Italy,2024,36.9,11,5,Inicio,23.1,874,23.1
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,IT,Italy,2024,36.9,11,5,Fim,23.1,873,36.9
Cidadania,EU28 countries (2013-2020) except reporting country,IT,Italy,2024,36.6,11,6,Inicio,23.1,872,23.1
Cidadania,EU28 countries (2013-2020) except reporting country,IT,Italy,2024,36.6,11,6,Fim,23.1,871,36.6
Pais de Nascimento,Reporting country,IT,Italy,2024,20.9,12,1,Inicio,23.1,870,23.1
Pais de Nascimento,Reporting country,IT,Italy,2024,20.9,12,1,Fim,23.1,869,20.9
Pais de Nascimento,Foreign country,IT,Italy,2024,34.4,12,2,Inicio,23.1,868,23.1
Pais de Nascimento,Foreign country,IT,Italy,2024,34.4,12,2,Fim,23.1,867,34.4
Pais de Nascimento,EU27 countries (from 2020) except reporting country,IT,Italy,2024,35.3,12,3,Inicio,23.1,866,23.1
Pais de Nascimento,EU27 countries (from 2020) except reporting country,IT,Italy,2024,35.3,12,3,Fim,23.1,865,35.3
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,IT,Italy,2024,34.1,12,4,Inicio,23.1,864,23.1
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,IT,Italy,2024,34.1,12,4,Fim,23.1,863,34.1
Total,Total,LV,Latvia,2024,24.3,1,1,Inicio,24.3,1000,24.3
Total,Total,LV,Latvia,2024,24.3,1,1,Fim,24.3,800,24.3
Sexo,Males,LV,Latvia,2024,22,2,1,Inicio,24.3,988,24.3
Sexo,Males,LV,Latvia,2024,22,2,1,Fim,24.3,987,22
Sexo,Females,LV,Latvia,2024,26.3,2,2,Inicio,24.3,986,24.3
Sexo,Females,LV,Latvia,2024,26.3,2,2,Fim,24.3,985,26.3
Idade,06-10,LV,Latvia,2024,19.1,3,1,Inicio,24.3,984,24.3
Idade,06-10,LV,Latvia,2024,19.1,3,1,Fim,24.3,983,19.1
Idade,11-15,LV,Latvia,2024,15.9,3,2,Inicio,24.3,982,24.3
Idade,11-15,LV,Latvia,2024,15.9,3,2,Fim,24.3,981,15.9
Idade,16-19,LV,Latvia,2024,22,3,3,Inicio,24.3,980,24.3
Idade,16-19,LV,Latvia,2024,22,3,3,Fim,24.3,979,22
Idade,20-24,LV,Latvia,2024,17.5,3,4,Inicio,24.3,978,24.3
Idade,20-24,LV,Latvia,2024,17.5,3,4,Fim,24.3,977,17.5
Idade,25-49,LV,Latvia,2024,16.6,3,5,Inicio,24.3,976,24.3
Idade,25-49,LV,Latvia,2024,16.6,3,5,Fim,24.3,975,16.6
Idade,50-64,LV,Latvia,2024,25.2,3,6,Inicio,24.3,974,24.3
Idade,50-64,LV,Latvia,2024,25.2,3,6,Fim,24.3,973,25.2
Idade,65-74,LV,Latvia,2024,36,3,7,Inicio,24.3,972,24.3
Idade,65-74,LV,Latvia,2024,36,3,7,Fim,24.3,971,36
Idade,75-00,LV,Latvia,2024,50.9,3,8,Inicio,24.3,970,24.3
Idade,75-00,LV,Latvia,2024,50.9,3,8,Fim,24.3,969,50.9
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2024,44.1,4,1,Inicio,24.3,968,24.3
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2024,44.1,4,1,Fim,24.3,967,44.1
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2024,30.9,4,2,Inicio,24.3,966,24.3
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2024,30.9,4,2,Fim,24.3,965,30.9
Escolaridade,Tertiary education (levels 5-8),LV,Latvia,2024,13.2,4,3,Inicio,24.3,964,24.3
Escolaridade,Tertiary education (levels 5-8),LV,Latvia,2024,13.2,4,3,Fim,24.3,963,13.2
Atividade,Employed persons,LV,Latvia,2024,10.2,5,1,Inicio,24.3,962,24.3
Atividade,Employed persons,LV,Latvia,2024,10.2,5,1,Fim,24.3,961,10.2
Atividade,Not employed persons,LV,Latvia,2024,49.5,5,2,Inicio,24.3,960,24.3
Atividade,Not employed persons,LV,Latvia,2024,49.5,5,2,Fim,24.3,959,49.5
Atividade,Employed persons except employees,LV,Latvia,2024,27.9,5,3,Inicio,24.3,958,24.3
Atividade,Employed persons except employees,LV,Latvia,2024,27.9,5,3,Fim,24.3,957,27.9
Atividade,Employees,LV,Latvia,2024,8.8,5,4,Inicio,24.3,956,24.3
Atividade,Employees,LV,Latvia,2024,8.8,5,4,Fim,24.3,955,8.8
Atividade,Unemployed persons,LV,Latvia,2024,65.9,5,5,Inicio,24.3,954,24.3
Atividade,Unemployed persons,LV,Latvia,2024,65.9,5,5,Fim,24.3,953,65.9
Atividade,Other persons outside the labour force,LV,Latvia,2024,44.3,5,6,Inicio,24.3,952,24.3
Atividade,Other persons outside the labour force,LV,Latvia,2024,44.3,5,6,Fim,24.3,951,44.3
Atividade,Retired persons,LV,Latvia,2024,50.2,5,7,Inicio,24.3,950,24.3
Atividade,Retired persons,LV,Latvia,2024,50.2,5,7,Fim,24.3,949,50.2
Rendimento,First quintile,LV,Latvia,2024,100,6,1,Inicio,24.3,948,24.3
Rendimento,First quintile,LV,Latvia,2024,100,6,1,Fim,24.3,947,100
Rendimento,Second quintile,LV,Latvia,2024,15.3,6,2,Inicio,24.3,946,24.3
Rendimento,Second quintile,LV,Latvia,2024,15.3,6,2,Fim,24.3,945,15.3
Rendimento,Third quintile,LV,Latvia,2024,4.1,6,3,Inicio,24.3,944,24.3
Rendimento,Third quintile,LV,Latvia,2024,4.1,6,3,Fim,24.3,943,4.1
Rendimento,Fourth quintile,LV,Latvia,2024,2.1,6,4,Inicio,24.3,942,24.3
Rendimento,Fourth quintile,LV,Latvia,2024,2.1,6,4,Fim,24.3,941,2.1
Rendimento,Fifth quintile,LV,Latvia,2024,0.8,6,5,Inicio,24.3,940,24.3
Rendimento,Fifth quintile,LV,Latvia,2024,0.8,6,5,Fim,24.3,939,0.8
Composição Agregado,One adult,LV,Latvia,2024,49.3,7,1,Inicio,24.3,938,24.3
Composição Agregado,One adult,LV,Latvia,2024,49.3,7,1,Fim,24.3,937,49.3
Composição Agregado,One adult younger than 65 years,LV,Latvia,2024,32,7,2,Inicio,24.3,936,24.3
Composição Agregado,One adult younger than 65 years,LV,Latvia,2024,32,7,2,Fim,24.3,935,32
Composição Agregado,One adult 65 years or over,LV,Latvia,2024,67.1,7,3,Inicio,24.3,934,24.3
Composição Agregado,One adult 65 years or over,LV,Latvia,2024,67.1,7,3,Fim,24.3,933,67.1
Composição Agregado,One single female,LV,Latvia,2024,55.1,7,4,Inicio,24.3,932,24.3
Composição Agregado,One single female,LV,Latvia,2024,55.1,7,4,Fim,24.3,931,55.1
Composição Agregado,One single male,LV,Latvia,2024,38.9,7,5,Inicio,24.3,930,24.3
Composição Agregado,One single male,LV,Latvia,2024,38.9,7,5,Fim,24.3,929,38.9
Composição Agregado,Two adults,LV,Latvia,2024,24.9,7,6,Inicio,24.3,928,24.3
Composição Agregado,Two adults,LV,Latvia,2024,24.9,7,6,Fim,24.3,927,24.9
Composição Agregado,Two adults younger than 65 years,LV,Latvia,2024,17.6,7,7,Inicio,24.3,926,24.3
Composição Agregado,Two adults younger than 65 years,LV,Latvia,2024,17.6,7,7,Fim,24.3,925,17.6
Composição Agregado,"Two adults, at least one aged 65 years or over",LV,Latvia,2024,32.1,7,8,Inicio,24.3,924,24.3
Composição Agregado,"Two adults, at least one aged 65 years or over",LV,Latvia,2024,32.1,7,8,Fim,24.3,923,32.1
Composição Agregado,Household without dependent children,LV,Latvia,2024,32.3,7,9,Inicio,24.3,922,24.3
Composição Agregado,Household without dependent children,LV,Latvia,2024,32.3,7,9,Fim,24.3,921,32.3
Composição Agregado,Household with dependent children,LV,Latvia,2024,17.2,7,10,Inicio,24.3,920,24.3
Composição Agregado,Household with dependent children,LV,Latvia,2024,17.2,7,10,Fim,24.3,919,17.2
Composição Agregado,One adult with dependent children,LV,Latvia,2024,34.4,7,11,Inicio,24.3,918,24.3
Composição Agregado,One adult with dependent children,LV,Latvia,2024,34.4,7,11,Fim,24.3,917,34.4
Composição Agregado,Two or more adults without dependent children,LV,Latvia,2024,22.8,7,12,Inicio,24.3,916,24.3
Composição Agregado,Two or more adults without dependent children,LV,Latvia,2024,22.8,7,12,Fim,24.3,915,22.8
Composição Agregado,Two or more adults with dependent children,LV,Latvia,2024,14.7,7,13,Inicio,24.3,914,24.3
Composição Agregado,Two or more adults with dependent children,LV,Latvia,2024,14.7,7,13,Fim,24.3,913,14.7
Composição Agregado,Two adults with one dependent child,LV,Latvia,2024,14,7,14,Inicio,24.3,912,24.3
Composição Agregado,Two adults with one dependent child,LV,Latvia,2024,14,7,14,Fim,24.3,911,14
Composição Agregado,Two adults with two dependent children,LV,Latvia,2024,10.9,7,15,Inicio,24.3,910,24.3
Composição Agregado,Two adults with two dependent children,LV,Latvia,2024,10.9,7,15,Fim,24.3,909,10.9
Composição Agregado,Two adults with three or more dependent children,LV,Latvia,2024,22.6,7,16,Inicio,24.3,908,24.3
Composição Agregado,Two adults with three or more dependent children,LV,Latvia,2024,22.6,7,16,Fim,24.3,907,22.6
Composição Agregado,Three or more adults,LV,Latvia,2024,17.5,7,17,Inicio,24.3,906,24.3
Composição Agregado,Three or more adults,LV,Latvia,2024,17.5,7,17,Fim,24.3,905,17.5
Composição Agregado,Three or more adults with dependent children,LV,Latvia,2024,15.6,7,18,Inicio,24.3,904,24.3
Composição Agregado,Three or more adults with dependent children,LV,Latvia,2024,15.6,7,18,Fim,24.3,903,15.6
Alojamento,"Owner, with mortgage or loan",LV,Latvia,2024,4.4,8,1,Inicio,24.3,902,24.3
Alojamento,"Owner, with mortgage or loan",LV,Latvia,2024,4.4,8,1,Fim,24.3,901,4.4
Alojamento,"Owner, no outstanding mortgage or housing loan",LV,Latvia,2024,25.4,8,2,Inicio,24.3,900,24.3
Alojamento,"Owner, no outstanding mortgage or housing loan",LV,Latvia,2024,25.4,8,2,Fim,24.3,899,25.4
Alojamento,"Tenant, rent at market price",LV,Latvia,2024,25.9,8,3,Inicio,24.3,898,24.3
Alojamento,"Tenant, rent at market price",LV,Latvia,2024,25.9,8,3,Fim,24.3,897,25.9
Alojamento,"Tenant, rent at reduced price or free",LV,Latvia,2024,45.4,8,4,Inicio,24.3,896,24.3
Alojamento,"Tenant, rent at reduced price or free",LV,Latvia,2024,45.4,8,4,Fim,24.3,895,45.4
Urbanização,Cities,LV,Latvia,2024,19.3,9,1,Inicio,24.3,894,24.3
Urbanização,Cities,LV,Latvia,2024,19.3,9,1,Fim,24.3,893,19.3
Urbanização,Towns and suburbs,LV,Latvia,2024,23.3,9,2,Inicio,24.3,892,24.3
Urbanização,Towns and suburbs,LV,Latvia,2024,23.3,9,2,Fim,24.3,891,23.3
Urbanização,Rural areas,LV,Latvia,2024,29.4,9,3,Inicio,24.3,890,24.3
Urbanização,Rural areas,LV,Latvia,2024,29.4,9,3,Fim,24.3,889,29.4
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2024,62.6,10,1,Inicio,24.3,888,24.3
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2024,62.6,10,1,Fim,24.3,887,62.6
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2024,25.6,10,2,Inicio,24.3,886,24.3
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2024,25.6,10,2,Fim,24.3,885,25.6
Escolaridade Pais,Tertiary education (levels 5-8),LV,Latvia,2024,10.7,10,3,Inicio,24.3,884,24.3
Escolaridade Pais,Tertiary education (levels 5-8),LV,Latvia,2024,10.7,10,3,Fim,24.3,883,10.7
Cidadania,Reporting country,LV,Latvia,2024,23.9,11,1,Inicio,24.3,882,24.3
Cidadania,Reporting country,LV,Latvia,2024,23.9,11,1,Fim,24.3,881,23.9
Cidadania,Foreign country,LV,Latvia,2024,38.4,11,2,Inicio,24.3,880,24.3
Cidadania,Foreign country,LV,Latvia,2024,38.4,11,2,Fim,24.3,879,38.4
Cidadania,EU27 countries (from 2020) except reporting country,LV,Latvia,2024,16.7,11,3,Inicio,24.3,878,24.3
Cidadania,EU27 countries (from 2020) except reporting country,LV,Latvia,2024,16.7,11,3,Fim,24.3,877,16.7
Cidadania,Non-EU27 countries (from 2020) nor reporting country,LV,Latvia,2024,39.2,11,4,Inicio,24.3,876,24.3
Cidadania,Non-EU27 countries (from 2020) nor reporting country,LV,Latvia,2024,39.2,11,4,Fim,24.3,875,39.2
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,LV,Latvia,2024,39.2,11,5,Inicio,24.3,874,24.3
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,LV,Latvia,2024,39.2,11,5,Fim,24.3,873,39.2
Cidadania,EU28 countries (2013-2020) except reporting country,LV,Latvia,2024,16.8,11,6,Inicio,24.3,872,24.3
Cidadania,EU28 countries (2013-2020) except reporting country,LV,Latvia,2024,16.8,11,6,Fim,24.3,871,16.8
Pais de Nascimento,Reporting country,LV,Latvia,2024,24.4,12,1,Inicio,24.3,870,24.3
Pais de Nascimento,Reporting country,LV,Latvia,2024,24.4,12,1,Fim,24.3,869,24.4
Pais de Nascimento,Foreign country,LV,Latvia,2024,36.7,12,2,Inicio,24.3,868,24.3
Pais de Nascimento,Foreign country,LV,Latvia,2024,36.7,12,2,Fim,24.3,867,36.7
Pais de Nascimento,EU27 countries (from 2020) except reporting country,LV,Latvia,2024,30.7,12,3,Inicio,24.3,866,24.3
Pais de Nascimento,EU27 countries (from 2020) except reporting country,LV,Latvia,2024,30.7,12,3,Fim,24.3,865,30.7
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,LV,Latvia,2024,37.4,12,4,Inicio,24.3,864,24.3
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,LV,Latvia,2024,37.4,12,4,Fim,24.3,863,37.4
Total,Total,LT,Lithuania,2024,25.8,1,1,Inicio,25.8,1000,25.8
Total,Total,LT,Lithuania,2024,25.8,1,1,Fim,25.8,800,25.8
Sexo,Males,LT,Lithuania,2024,23.5,2,1,Inicio,25.8,988,25.8
Sexo,Males,LT,Lithuania,2024,23.5,2,1,Fim,25.8,987,23.5
Sexo,Females,LT,Lithuania,2024,27.8,2,2,Inicio,25.8,986,25.8
Sexo,Females,LT,Lithuania,2024,27.8,2,2,Fim,25.8,985,27.8
Idade,06-10,LT,Lithuania,2024,23.1,3,1,Inicio,25.8,984,25.8
Idade,06-10,LT,Lithuania,2024,23.1,3,1,Fim,25.8,983,23.1
Idade,11-15,LT,Lithuania,2024,23.6,3,2,Inicio,25.8,982,25.8
Idade,11-15,LT,Lithuania,2024,23.6,3,2,Fim,25.8,981,23.6
Idade,16-19,LT,Lithuania,2024,30.3,3,3,Inicio,25.8,980,25.8
Idade,16-19,LT,Lithuania,2024,30.3,3,3,Fim,25.8,979,30.3
Idade,20-24,LT,Lithuania,2024,29,3,4,Inicio,25.8,978,25.8
Idade,20-24,LT,Lithuania,2024,29,3,4,Fim,25.8,977,29
Idade,25-49,LT,Lithuania,2024,17.6,3,5,Inicio,25.8,976,25.8
Idade,25-49,LT,Lithuania,2024,17.6,3,5,Fim,25.8,975,17.6
Idade,50-64,LT,Lithuania,2024,27,3,6,Inicio,25.8,974,25.8
Idade,50-64,LT,Lithuania,2024,27,3,6,Fim,25.8,973,27
Idade,65-74,LT,Lithuania,2024,38.5,3,7,Inicio,25.8,972,25.8
Idade,65-74,LT,Lithuania,2024,38.5,3,7,Fim,25.8,971,38.5
Idade,75-00,LT,Lithuania,2024,39.8,3,8,Inicio,25.8,970,25.8
Idade,75-00,LT,Lithuania,2024,39.8,3,8,Fim,25.8,969,39.8
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",LT,Lithuania,2024,47.7,4,1,Inicio,25.8,968,25.8
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",LT,Lithuania,2024,47.7,4,1,Fim,25.8,967,47.7
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LT,Lithuania,2024,33.2,4,2,Inicio,25.8,966,25.8
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LT,Lithuania,2024,33.2,4,2,Fim,25.8,965,33.2
Escolaridade,Tertiary education (levels 5-8),LT,Lithuania,2024,13.3,4,3,Inicio,25.8,964,25.8
Escolaridade,Tertiary education (levels 5-8),LT,Lithuania,2024,13.3,4,3,Fim,25.8,963,13.3
Atividade,Employed persons,LT,Lithuania,2024,10.6,5,1,Inicio,25.8,962,25.8
Atividade,Employed persons,LT,Lithuania,2024,10.6,5,1,Fim,25.8,961,10.6
Atividade,Not employed persons,LT,Lithuania,2024,49.4,5,2,Inicio,25.8,960,25.8
Atividade,Not employed persons,LT,Lithuania,2024,49.4,5,2,Fim,25.8,959,49.4
Atividade,Employed persons except employees,LT,Lithuania,2024,24.6,5,3,Inicio,25.8,958,25.8
Atividade,Employed persons except employees,LT,Lithuania,2024,24.6,5,3,Fim,25.8,957,24.6
Atividade,Employees,LT,Lithuania,2024,8.7,5,4,Inicio,25.8,956,25.8
Atividade,Employees,LT,Lithuania,2024,8.7,5,4,Fim,25.8,955,8.7
Atividade,Unemployed persons,LT,Lithuania,2024,71.9,5,5,Inicio,25.8,954,25.8
Atividade,Unemployed persons,LT,Lithuania,2024,71.9,5,5,Fim,25.8,953,71.9
Atividade,Other persons outside the labour force,LT,Lithuania,2024,52.5,5,6,Inicio,25.8,952,25.8
Atividade,Other persons outside the labour force,LT,Lithuania,2024,52.5,5,6,Fim,25.8,951,52.5
Atividade,Retired persons,LT,Lithuania,2024,42.2,5,7,Inicio,25.8,950,25.8
Atividade,Retired persons,LT,Lithuania,2024,42.2,5,7,Fim,25.8,949,42.2
Rendimento,First quintile,LT,Lithuania,2024,100,6,1,Inicio,25.8,948,25.8
Rendimento,First quintile,LT,Lithuania,2024,100,6,1,Fim,25.8,947,100
Rendimento,Second quintile,LT,Lithuania,2024,19.3,6,2,Inicio,25.8,946,25.8
Rendimento,Second quintile,LT,Lithuania,2024,19.3,6,2,Fim,25.8,945,19.3
Rendimento,Third quintile,LT,Lithuania,2024,5.9,6,3,Inicio,25.8,944,25.8
Rendimento,Third quintile,LT,Lithuania,2024,5.9,6,3,Fim,25.8,943,5.9
Rendimento,Fourth quintile,LT,Lithuania,2024,2.3,6,4,Inicio,25.8,942,25.8
Rendimento,Fourth quintile,LT,Lithuania,2024,2.3,6,4,Fim,25.8,941,2.3
Rendimento,Fifth quintile,LT,Lithuania,2024,1.4,6,5,Inicio,25.8,940,25.8
Rendimento,Fifth quintile,LT,Lithuania,2024,1.4,6,5,Fim,25.8,939,1.4
Composição Agregado,One adult,LT,Lithuania,2024,42.6,7,1,Inicio,25.8,938,25.8
Composição Agregado,One adult,LT,Lithuania,2024,42.6,7,1,Fim,25.8,937,42.6
Composição Agregado,One adult younger than 65 years,LT,Lithuania,2024,33.3,7,2,Inicio,25.8,936,25.8
Composição Agregado,One adult younger than 65 years,LT,Lithuania,2024,33.3,7,2,Fim,25.8,935,33.3
Composição Agregado,One adult 65 years or over,LT,Lithuania,2024,55.9,7,3,Inicio,25.8,934,25.8
Composição Agregado,One adult 65 years or over,LT,Lithuania,2024,55.9,7,3,Fim,25.8,933,55.9
Composição Agregado,One single female,LT,Lithuania,2024,46.1,7,4,Inicio,25.8,932,25.8
Composição Agregado,One single female,LT,Lithuania,2024,46.1,7,4,Fim,25.8,931,46.1
Composição Agregado,One single male,LT,Lithuania,2024,38.6,7,5,Inicio,25.8,930,25.8
Composição Agregado,One single male,LT,Lithuania,2024,38.6,7,5,Fim,25.8,929,38.6
Composição Agregado,Two adults,LT,Lithuania,2024,18.6,7,6,Inicio,25.8,928,25.8
Composição Agregado,Two adults,LT,Lithuania,2024,18.6,7,6,Fim,25.8,927,18.6
Composição Agregado,Two adults younger than 65 years,LT,Lithuania,2024,15.4,7,7,Inicio,25.8,926,25.8
Composição Agregado,Two adults younger than 65 years,LT,Lithuania,2024,15.4,7,7,Fim,25.8,925,15.4
Composição Agregado,"Two adults, at least one aged 65 years or over",LT,Lithuania,2024,23.4,7,8,Inicio,25.8,924,25.8
Composição Agregado,"Two adults, at least one aged 65 years or over",LT,Lithuania,2024,23.4,7,8,Fim,25.8,923,23.4
Composição Agregado,Household without dependent children,LT,Lithuania,2024,29.8,7,9,Inicio,25.8,922,25.8
Composição Agregado,Household without dependent children,LT,Lithuania,2024,29.8,7,9,Fim,25.8,921,29.8
Composição Agregado,Household with dependent children,LT,Lithuania,2024,20.9,7,10,Inicio,25.8,920,25.8
Composição Agregado,Household with dependent children,LT,Lithuania,2024,20.9,7,10,Fim,25.8,919,20.9
Composição Agregado,One adult with dependent children,LT,Lithuania,2024,40.6,7,11,Inicio,25.8,918,25.8
Composição Agregado,One adult with dependent children,LT,Lithuania,2024,40.6,7,11,Fim,25.8,917,40.6
Composição Agregado,Two or more adults without dependent children,LT,Lithuania,2024,17.4,7,12,Inicio,25.8,916,25.8
Composição Agregado,Two or more adults without dependent children,LT,Lithuania,2024,17.4,7,12,Fim,25.8,915,17.4
Composição Agregado,Two or more adults with dependent children,LT,Lithuania,2024,14.9,7,13,Inicio,25.8,914,25.8
Composição Agregado,Two or more adults with dependent children,LT,Lithuania,2024,14.9,7,13,Fim,25.8,913,14.9
Composição Agregado,Two adults with one dependent child,LT,Lithuania,2024,12.3,7,14,Inicio,25.8,912,25.8
Composição Agregado,Two adults with one dependent child,LT,Lithuania,2024,12.3,7,14,Fim,25.8,911,12.3
Composição Agregado,Two adults with two dependent children,LT,Lithuania,2024,14.5,7,15,Inicio,25.8,910,25.8
Composição Agregado,Two adults with two dependent children,LT,Lithuania,2024,14.5,7,15,Fim,25.8,909,14.5
Composição Agregado,Two adults with three or more dependent children,LT,Lithuania,2024,33,7,16,Inicio,25.8,908,25.8
Composição Agregado,Two adults with three or more dependent children,LT,Lithuania,2024,33,7,16,Fim,25.8,907,33
Composição Agregado,Three or more adults,LT,Lithuania,2024,12.4,7,17,Inicio,25.8,906,25.8
Composição Agregado,Three or more adults,LT,Lithuania,2024,12.4,7,17,Fim,25.8,905,12.4
Composição Agregado,Three or more adults with dependent children,LT,Lithuania,2024,7.6,7,18,Inicio,25.8,904,25.8
Composição Agregado,Three or more adults with dependent children,LT,Lithuania,2024,7.6,7,18,Fim,25.8,903,7.6
Alojamento,"Owner, with mortgage or loan",LT,Lithuania,2024,8.4,8,1,Inicio,25.8,902,25.8
Alojamento,"Owner, with mortgage or loan",LT,Lithuania,2024,8.4,8,1,Fim,25.8,901,8.4
Alojamento,"Owner, no outstanding mortgage or housing loan",LT,Lithuania,2024,26.9,8,2,Inicio,25.8,900,25.8
Alojamento,"Owner, no outstanding mortgage or housing loan",LT,Lithuania,2024,26.9,8,2,Fim,25.8,899,26.9
Alojamento,"Tenant, rent at market price",LT,Lithuania,2024,15.7,8,3,Inicio,25.8,898,25.8
Alojamento,"Tenant, rent at market price",LT,Lithuania,2024,15.7,8,3,Fim,25.8,897,15.7
Alojamento,"Tenant, rent at reduced price or free",LT,Lithuania,2024,50.9,8,4,Inicio,25.8,896,25.8
Alojamento,"Tenant, rent at reduced price or free",LT,Lithuania,2024,50.9,8,4,Fim,25.8,895,50.9
Urbanização,Cities,LT,Lithuania,2024,17.9,9,1,Inicio,25.8,894,25.8
Urbanização,Cities,LT,Lithuania,2024,17.9,9,1,Fim,25.8,893,17.9
Urbanização,Towns and suburbs,LT,Lithuania,2024,26.9,9,2,Inicio,25.8,892,25.8
Urbanização,Towns and suburbs,LT,Lithuania,2024,26.9,9,2,Fim,25.8,891,26.9
Urbanização,Rural areas,LT,Lithuania,2024,33.6,9,3,Inicio,25.8,890,25.8
Urbanização,Rural areas,LT,Lithuania,2024,33.6,9,3,Fim,25.8,889,33.6
