Pais_Desc,Pais_Cod,Mes,Taxa,TaxaEA,Diferenca,N4,N3,N2,N1,P1,P2,P3,P4,Sinal,,,,,,5
Croácia,HR,2016/10/15,12.6,9.9,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Croácia,HR,2016/11/15,12.5,9.9,2.6,0,0,0,0,2.6,0,0,0,P,,,,,,
Croácia,HR,2016/12/15,12.5,9.8,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Croácia,HR,2017/01/15,12.3,9.6,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Croácia,HR,2017/02/15,12.1,9.5,2.6,0,0,0,0,2.6,0,0,0,P,,,,,,
Croácia,HR,2017/03/15,11.8,9.5,2.3,0,0,0,0,2.3,0,0,0,P,,,,,,
Croácia,HR,2017/04/15,11.5,9.3,2.2,0,0,0,0,2.2,0,0,0,P,,,,,,
Croácia,HR,2017/05/15,11.1,9.3,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Croácia,HR,2017/06/15,10.9,9.1,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Croácia,HR,2017/07/15,10.7,9.1,1.6,0,0,0,0,1.6,0,0,0,P,,,,,,
Croácia,HR,2017/08/15,10.6,9,1.6,0,0,0,0,1.6,0,0,0,P,,,,,,
Croácia,HR,2017/09/15,10.4,8.9,1.5,0,0,0,0,1.5,0,0,0,P,,,,,,
Croácia,HR,2017/10/15,10.1,8.8,1.3,0,0,0,0,1.3,0,0,0,P,,,,,,
Croácia,HR,2017/11/15,9.9,8.8,1.1,0,0,0,0,1.1,0,0,0,P,,,,,,
Croácia,HR,2017/12/15,9.6,8.7,0.9,0,0,0,0,0.9,0,0,0,P,,,,,,
Croácia,HR,2018/01/15,9.4,8.7,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Croácia,HR,2018/02/15,9.2,8.6,0.6,0,0,0,0,0.6,0,0,0,P,,,,,,
Croácia,HR,2018/03/15,8.9,8.5,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Croácia,HR,2018/04/15,8.6,8.4,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Croácia,HR,2018/05/15,8.4,8.3,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2018/06/15,8.4,8.2,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Croácia,HR,2018/07/15,8.2,8.1,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2018/08/15,8,8,0,0,0,0,0,0,0,0,0,N,,,,,,
Croácia,HR,2018/09/15,7.8,8,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Croácia,HR,2018/10/15,7.6,8,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2018/11/15,7.4,7.9,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2018/12/15,7.3,7.9,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2019/01/15,7.2,7.9,-0.7,0,0,0,0.7,0,0,0,0,N,,,,,,
Croácia,HR,2019/02/15,7.1,7.8,-0.7,0,0,0,0.7,0,0,0,0,N,,,,,,
Croácia,HR,2019/03/15,6.9,7.7,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Croácia,HR,2019/04/15,6.6,7.7,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Croácia,HR,2019/05/15,6.5,7.6,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Croácia,HR,2019/06/15,6.5,7.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Croácia,HR,2019/07/15,6.5,7.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Croácia,HR,2019/08/15,6.5,7.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Croácia,HR,2019/09/15,6.4,7.5,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Croácia,HR,2019/10/15,6.3,7.4,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Croácia,HR,2019/11/15,6.2,7.5,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2019/12/15,6.2,7.5,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2020/01/15,6.1,7.5,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Croácia,HR,2020/02/15,6,7.3,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2020/03/15,6.5,7.2,-0.7,0,0,0,0.7,0,0,0,0,N,,,,,,
Croácia,HR,2020/04/15,7.5,7.4,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2020/05/15,7.9,7.7,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Croácia,HR,2020/06/15,8,8.1,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2020/07/15,8.1,8.5,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2020/08/15,8.1,8.6,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2020/09/15,8.2,8.6,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2020/10/15,8.3,8.4,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2020/11/15,8.3,8.2,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2020/12/15,8.4,8.2,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Croácia,HR,2021/01/15,8.4,8.3,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2021/02/15,8.4,8.3,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2021/03/15,8.3,8.2,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2021/04/15,8.1,8.3,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Croácia,HR,2021/05/15,8,8.1,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2021/06/15,7.6,7.9,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Croácia,HR,2021/07/15,7.3,7.7,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2021/08/15,7.1,7.6,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2021/09/15,6.9,7.4,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2021/10/15,6.7,7.3,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2021/11/15,6.6,7.2,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2021/12/15,6.5,7.1,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2022/01/15,6.5,7,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2022/02/15,6.6,6.9,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Croácia,HR,2022/03/15,6.6,6.9,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Croácia,HR,2022/04/15,6.7,6.8,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2022/05/15,6.7,6.8,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2022/06/15,6.7,6.8,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2022/07/15,6.8,6.7,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2022/08/15,6.9,6.8,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2022/09/15,6.8,6.7,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2022/10/15,6.8,6.7,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2022/11/15,6.8,6.7,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Croácia,HR,2022/12/15,6.7,6.8,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Croácia,HR,2023/01/15,6.5,6.7,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Croácia,HR,2023/02/15,6.4,6.6,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Croácia,HR,2023/03/15,6.2,6.6,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2023/04/15,6.1,6.5,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2023/05/15,6.1,6.5,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2023/06/15,6.1,6.5,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Croácia,HR,2023/07/15,6.1,6.6,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Croácia,HR,2023/08/15,6,6.6,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2023/09/15,6,6.6,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Croácia,HR,2023/10/15,5.8,6.6,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Croácia,HR,2023/11/15,5.7,6.6,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Croácia,HR,2023/12/15,5.6,6.5,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Croácia,HR,2024/01/15,5.5,6.6,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Croácia,HR,2024/02/15,5.4,6.6,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Croácia,HR,2024/03/15,5.3,6.5,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Croácia,HR,2024/04/15,5.2,6.4,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Croácia,HR,2024/05/15,5.1,6.4,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/06/15,5.1,6.4,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/07/15,5.1,6.4,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/08/15,5,6.3,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/09/15,5,6.3,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/10/15,4.9,6.3,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Croácia,HR,2024/11/15,4.9,6.2,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Croácia,HR,2024/12/15,4.9,6.3,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Croácia,HR,2025/01/15,4.9,6.3,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Croácia,HR,2025/02/15,4.9,6.3,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Croácia,HR,2025/03/15,4.9,6.4,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Croácia,HR,2025/04/15,4.8,6.3,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Croácia,HR,2025/05/15,4.7,6.4,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Croácia,HR,2025/06/15,4.7,6.3,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Hungria,HU,2000/01/15,6.6,9.4,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/02/15,6.6,9.4,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/03/15,6.5,9.3,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/04/15,6.5,9.2,-2.7,0,0,0,2.7,0,0,0,0,N,,,,,,
Hungria,HU,2000/05/15,6.4,9.1,-2.7,0,0,0,2.7,0,0,0,0,N,,,,,,
Hungria,HU,2000/06/15,6.3,9.1,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/07/15,6.2,9,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/08/15,6.1,9,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2000/09/15,6,8.9,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2000/10/15,6,8.8,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2000/11/15,5.9,8.8,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2000/12/15,5.8,8.7,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/01/15,5.7,8.6,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/02/15,5.7,8.5,-2.8,0,0,0,2.8,0,0,0,0,N,,,,,,
Hungria,HU,2001/03/15,5.6,8.5,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/04/15,5.6,8.5,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/05/15,5.6,8.5,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/06/15,5.6,8.5,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/07/15,5.6,8.5,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2001/08/15,5.5,8.5,-3,0,0,0,3,0,0,0,0,N,,,,,,
Hungria,HU,2001/09/15,5.5,8.5,-3,0,0,0,3,0,0,0,0,N,,,,,,
Hungria,HU,2001/10/15,5.5,8.5,-3,0,0,0,3,0,0,0,0,N,,,,,,
Hungria,HU,2001/11/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2001/12/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/01/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/02/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/03/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/04/15,5.5,8.6,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/05/15,5.5,8.7,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/06/15,5.6,8.7,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Hungria,HU,2002/07/15,5.6,8.8,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/08/15,5.6,8.8,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/09/15,5.7,8.9,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/10/15,5.7,8.9,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/11/15,5.7,8.9,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2002/12/15,5.7,9,-3.3,0,0,0,3.3,0,0,0,0,N,,,,,,
Hungria,HU,2003/01/15,5.7,9.1,-3.4,0,0,0,3.4,0,0,0,0,N,,,,,,
Hungria,HU,2003/02/15,5.7,9.1,-3.4,0,0,0,3.4,0,0,0,0,N,,,,,,
Hungria,HU,2003/03/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/04/15,5.8,9.2,-3.4,0,0,0,3.4,0,0,0,0,N,,,,,,
Hungria,HU,2003/05/15,5.8,9.2,-3.4,0,0,0,3.4,0,0,0,0,N,,,,,,
Hungria,HU,2003/06/15,5.8,9.2,-3.4,0,0,0,3.4,0,0,0,0,N,,,,,,
Hungria,HU,2003/07/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/08/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/09/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/10/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/11/15,5.7,9.2,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2003/12/15,5.7,9.3,-3.6,0,0,0,3.6,0,0,0,0,N,,,,,,
Hungria,HU,2004/01/15,5.7,9.4,-3.7,0,0,0,3.7,0,0,0,0,N,,,,,,
Hungria,HU,2004/02/15,5.8,9.4,-3.6,0,0,0,3.6,0,0,0,0,N,,,,,,
Hungria,HU,2004/03/15,5.8,9.4,-3.6,0,0,0,3.6,0,0,0,0,N,,,,,,
Hungria,HU,2004/04/15,5.8,9.4,-3.6,0,0,0,3.6,0,0,0,0,N,,,,,,
Hungria,HU,2004/05/15,5.9,9.4,-3.5,0,0,0,3.5,0,0,0,0,N,,,,,,
Hungria,HU,2004/06/15,6,9.3,-3.3,0,0,0,3.3,0,0,0,0,N,,,,,,
Hungria,HU,2004/07/15,6.1,9.4,-3.3,0,0,0,3.3,0,0,0,0,N,,,,,,
Hungria,HU,2004/08/15,6.2,9.4,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2004/09/15,6.2,9.4,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Hungria,HU,2004/10/15,6.4,9.4,-3,0,0,0,3,0,0,0,0,N,,,,,,
Hungria,HU,2004/11/15,6.4,9.4,-3,0,0,0,3,0,0,0,0,N,,,,,,
Hungria,HU,2004/12/15,6.5,9.4,-2.9,0,0,0,2.9,0,0,0,0,N,,,,,,
Hungria,HU,2005/01/15,6.6,9.3,-2.7,0,0,0,2.7,0,0,0,0,N,,,,,,
Hungria,HU,2005/02/15,6.8,9.3,-2.5,0,0,0,2.5,0,0,0,0,N,,,,,,
Hungria,HU,2005/03/15,6.9,9.3,-2.4,0,0,0,2.4,0,0,0,0,N,,,,,,
Hungria,HU,2005/04/15,7.1,9.4,-2.3,0,0,0,2.3,0,0,0,0,N,,,,,,
Hungria,HU,2005/05/15,7.2,9.3,-2.1,0,0,0,2.1,0,0,0,0,N,,,,,,
Hungria,HU,2005/06/15,7.2,9.3,-2.1,0,0,0,2.1,0,0,0,0,N,,,,,,
Hungria,HU,2005/07/15,7.3,9.2,-1.9,0,0,0,1.9,0,0,0,0,N,,,,,,
Hungria,HU,2005/08/15,7.4,9.2,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Hungria,HU,2005/09/15,7.4,9.2,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Hungria,HU,2005/10/15,7.4,9.2,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Hungria,HU,2005/11/15,7.4,9.1,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Hungria,HU,2005/12/15,7.4,9.1,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Hungria,HU,2006/01/15,7.5,9,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Hungria,HU,2006/02/15,7.3,8.9,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Hungria,HU,2006/03/15,7.3,8.8,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Hungria,HU,2006/04/15,7.2,8.7,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Hungria,HU,2006/05/15,7.3,8.6,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Hungria,HU,2006/06/15,7.5,8.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Hungria,HU,2006/07/15,7.5,8.4,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Hungria,HU,2006/08/15,7.6,8.4,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Hungria,HU,2006/09/15,7.6,8.3,-0.7,0,0,0,0.7,0,0,0,0,N,,,,,,
Hungria,HU,2006/10/15,7.7,8.2,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Hungria,HU,2006/11/15,7.6,8.2,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Hungria,HU,2006/12/15,7.4,8.1,-0.7,0,0,0,0.7,0,0,0,0,N,,,,,,
Hungria,HU,2007/01/15,7.1,8,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Hungria,HU,2007/02/15,7.1,7.9,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Hungria,HU,2007/03/15,7.2,7.8,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Hungria,HU,2007/04/15,7.2,7.7,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Hungria,HU,2007/05/15,7.1,7.7,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Hungria,HU,2007/06/15,7.1,7.6,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Hungria,HU,2007/07/15,7.3,7.6,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Hungria,HU,2007/08/15,7.3,7.6,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Hungria,HU,2007/09/15,7.5,7.5,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2007/10/15,7.6,7.5,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2007/11/15,7.9,7.4,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2007/12/15,8,7.5,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2008/01/15,7.8,7.4,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2008/02/15,7.6,7.4,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Hungria,HU,2008/03/15,7.5,7.4,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/04/15,7.6,7.5,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/05/15,7.7,7.5,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Hungria,HU,2008/06/15,7.6,7.6,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2008/07/15,7.6,7.6,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2008/08/15,7.8,7.7,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/09/15,7.9,7.8,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/10/15,8,7.9,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/11/15,8.2,8.1,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2008/12/15,8.4,8.4,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2009/01/15,8.6,8.8,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Hungria,HU,2009/02/15,8.8,9.1,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Hungria,HU,2009/03/15,9.3,9.4,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Hungria,HU,2009/04/15,9.4,9.5,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Hungria,HU,2009/05/15,9.2,9.6,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Hungria,HU,2009/06/15,9.5,9.7,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Hungria,HU,2009/07/15,9.9,9.8,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2009/08/15,10.1,9.9,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Hungria,HU,2009/09/15,10.5,10,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2009/10/15,10.1,10.1,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2009/11/15,10.5,10.2,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Hungria,HU,2009/12/15,10.4,10.2,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Hungria,HU,2010/01/15,10.6,10.3,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Hungria,HU,2010/02/15,10.8,10.3,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2010/03/15,10.9,10.3,0.6,0,0,0,0,0.6,0,0,0,P,,,,,,
Hungria,HU,2010/04/15,10.8,10.4,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2010/05/15,10.9,10.4,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2010/06/15,11,10.3,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Hungria,HU,2010/07/15,10.6,10.3,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Hungria,HU,2010/08/15,10.9,10.2,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Hungria,HU,2010/09/15,10.7,10.2,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Hungria,HU,2010/10/15,10.6,10.3,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Hungria,HU,2010/11/15,10.8,10.2,0.6,0,0,0,0,0.6,0,0,0,P,,,,,,
Hungria,HU,2010/12/15,10.9,10.2,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Hungria,HU,2011/01/15,11.1,10.1,1,0,0,0,0,1,0,0,0,P,,,,,,
Hungria,HU,2011/02/15,10.9,10.1,0.8,0,0,0,0,0.8,0,0,0,P,,,,,,
Hungria,HU,2011/03/15,10.5,10.1,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2011/04/15,10.6,10,0.6,0,0,0,0,0.6,0,0,0,P,,,,,,
Hungria,HU,2011/05/15,10.5,10.1,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2011/06/15,10.5,10.1,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2011/07/15,10.6,10.2,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2011/08/15,10.7,10.3,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Hungria,HU,2011/09/15,10.5,10.5,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2011/10/15,10.6,10.6,0,0,0,0,0,0,0,0,0,N,,,,,,
Hungria,HU,2011/11/15,10.4,10.7,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Hungria,HU,2011/12/15,10.9,10.8,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2012/01/15,11,10.9,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Hungria,HU,2012/02/15,10.8,11,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Hungria,HU,2012/03/15,10.8,11.2,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Hungria,HU,2012/04/15,10.7,11.3,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Hungria,HU,2012/05/15,10.6,11.4,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Hungria,HU,2012/06/15,10.5,11.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Hungria,HU,2012/07/15,10.3,11.6,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Hungria,HU,2012/08/15,10.3,11.6,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Hungria,HU,2012/09/15,10.3,11.7,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Hungria,HU,2012/10/15,10.4,11.9,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Hungria,HU,2012/11/15,10.5,12,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Hungria,HU,2012/12/15,10.8,12,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
